java_class_path,release,LOC,LOC_Touched,NR,Nfix,Nauth,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,Change_Set_Size,Max_Change_Set,Avg_Change_Set,Age,Weighted_Age,EXP,SEXP,Previous_Release_Code_Smells,isBuggy
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,1.0.1,592,670,12,0,3,305,182,25.42,670,455,55.83,5349,1263,445.75,497,332990,22,13,190,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,1.0.1,972,1383,11,0,5,1234,622,112.18,1383,622,125.73,333,99,30.27,129,178407,51,16,30,true
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java,1.0.1,237,247,7,0,3,116,80,16.57,247,183,35.29,4119,1263,588.43,497,122759,35,12,88,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,1.0.1,79,80,5,0,2,40,13,8.00,80,35,16.00,3931,1263,786.20,497,39760,24,10,13,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,1.0.1,270,623,17,0,4,340,78,20.00,623,180,36.65,4715,1263,277.35,497,309631,34,15,72,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,1.0.1,247,281,9,0,4,133,54,14.78,281,154,31.22,4121,1263,457.89,497,139657,29,10,56,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,1.0.1,583,806,12,0,4,368,228,30.67,806,573,67.17,4730,1263,394.17,497,400582,28,12,216,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,1.0.1,232,208,8,0,3,102,53,12.75,208,134,26.00,4595,1263,574.38,497,103376,33,12,47,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,1.0.1,46,70,7,0,2,41,13,5.86,70,23,10.00,4242,1263,606.00,497,34790,24,13,8,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,1.0.1,178,164,6,0,2,74,39,12.33,164,103,27.33,4153,1263,692.17,497,81508,25,12,51,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,1.0.1,112,110,5,0,2,57,28,11.40,110,63,22.00,3931,1263,786.20,497,54670,24,10,23,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,1.0.1,47,73,5,0,2,38,14,7.60,73,32,14.60,3931,1263,786.20,497,36281,24,10,6,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,1.0.1,35,61,5,0,2,33,13,6.60,61,23,12.20,3931,1263,786.20,497,30317,24,10,1,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,1.0.1,186,167,9,0,4,82,30,9.11,167,81,18.56,4612,1263,512.44,497,82999,33,12,49,true
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,1.0.1,130,146,6,0,3,69,38,11.50,146,98,24.33,3942,1263,657.00,497,72562,27,11,30,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,1.0.1,47,57,5,0,2,30,13,6.00,57,23,11.40,3931,1263,786.20,497,28329,24,10,8,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,1.0.1,44,64,5,0,2,33,13,6.60,64,27,12.80,3931,1263,786.20,497,31808,24,10,4,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,1.0.1,54,91,8,0,3,47,13,5.88,91,35,11.38,4595,1263,574.38,497,45227,33,12,11,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,1.0.1,168,219,7,0,2,106,65,15.14,219,145,31.29,4441,1263,634.43,497,108843,20,10,70,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,1.0.1,89,114,6,0,3,54,24,9.00,114,65,19.00,4020,1263,670.00,497,56658,23,9,36,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,1.0.1,300,371,5,0,2,174,120,34.80,371,270,74.20,3931,1263,786.20,497,184387,24,10,75,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,1.0.1,195,323,12,0,4,178,107,14.83,323,180,26.92,4336,1263,361.33,497,160531,38,14,18,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,1.0.1,65,107,9,0,3,52,15,5.78,107,47,11.89,4645,1263,516.11,497,53179,30,12,17,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java,1.0.1,46,56,5,0,2,29,13,5.80,56,23,11.20,3931,1263,786.20,497,27832,24,10,3,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,1.0.1,123,143,8,0,3,89,24,11.13,143,58,17.88,4020,1263,502.50,497,71071,31,14,25,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java,1.0.1,165,236,6,0,2,108,41,18.00,236,107,39.33,4421,1263,736.83,497,117292,22,10,24,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java,1.0.1,46,56,5,0,2,29,13,5.80,56,23,11.20,3931,1263,786.20,497,27832,24,10,3,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java,1.0.1,743,799,5,0,2,298,167,59.60,799,560,159.80,3931,1263,786.20,497,397103,24,10,557,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,1.0.1,823,799,8,0,2,345,238,43.13,799,602,99.88,4491,1263,561.38,497,397103,19,9,311,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,1.0.1,89,81,5,0,2,41,14,8.20,81,36,16.20,3931,1263,786.20,497,40257,24,10,20,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java,1.0.1,453,535,6,0,2,240,172,40.00,535,418,89.17,4421,1263,736.83,497,265895,22,10,143,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,1.0.1,40,68,5,0,2,36,13,7.20,68,28,13.60,3931,1263,786.20,497,33796,24,10,2,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,1.0.1,929,882,7,0,2,399,243,57.00,882,601,126.00,4485,1263,640.71,497,438354,33,15,344,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,1.0.1,108,104,5,0,2,52,25,10.40,104,59,20.80,3931,1263,786.20,497,51688,24,10,23,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java,1.0.1,184,199,7,0,3,82,40,11.71,199,125,28.43,4433,1263,633.29,497,98903,22,11,33,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java,1.0.1,376,554,6,0,2,247,168,41.17,554,393,92.33,4421,1263,736.83,497,275338,22,10,0,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,1.0.1,850,1049,6,0,2,376,196,62.67,1049,742,174.83,3981,1263,663.50,497,521353,22,10,421,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java,1.0.1,337,412,6,0,2,191,95,31.83,412,229,68.67,4421,1263,736.83,497,204764,22,10,56,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java,1.0.1,143,179,6,0,2,70,30,11.67,179,107,29.83,4407,1263,734.50,497,88963,23,11,41,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java,1.0.1,87,95,6,0,2,39,14,6.50,95,54,15.83,3981,1263,663.50,497,47215,22,10,29,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java,1.0.1,275,364,6,0,2,159,92,26.50,364,229,60.67,4421,1263,736.83,497,180908,22,10,1,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,1.0.1,46,54,5,0,2,28,13,5.60,54,23,10.80,3931,1263,786.20,497,26838,24,10,0,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java,1.0.1,193,286,6,0,2,140,66,23.33,286,145,47.67,4421,1263,736.83,497,142142,22,10,2,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,1.0.1,784,1629,7,0,2,730,528,104.29,1629,1236,232.71,4897,1263,699.57,497,809613,21,10,127,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java,1.0.1,466,974,6,0,2,484,314,80.67,974,470,162.33,4421,1263,736.83,497,484078,22,10,280,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java,1.0.1,319,427,8,0,3,193,113,24.13,427,282,53.38,4609,1263,576.13,497,212219,32,11,54,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java,1.0.1,132,98,6,0,2,44,14,7.33,98,50,16.33,4407,1263,734.50,497,48706,23,11,26,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,1.0.1,36,62,6,0,2,33,13,5.50,62,23,10.33,4153,1263,692.17,497,30814,25,12,4,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,1.0.1,238,228,5,0,2,96,67,19.20,228,181,45.60,3931,1263,786.20,497,113316,24,10,70,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,1.0.1,67,90,6,0,2,43,13,7.17,90,37,15.00,4020,1263,670.00,497,44730,24,12,10,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,1.0.1,41,63,5,0,2,34,13,6.80,63,24,12.60,3931,1263,786.20,497,31311,24,10,7,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,1.0.1,122,206,7,0,3,78,37,11.14,206,92,29.43,3940,1263,562.86,497,102382,21,10,20,false
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,1.0.1,119,101,6,0,3,52,23,8.67,101,55,16.83,4020,1263,670.00,497,50197,23,9,32,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,1.0.1,1275,1781,24,0,8,1711,1334,71.29,1781,1334,74.21,3015,1263,125.63,478,851318,52,19,362,true
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java,1.0.1,726,793,1,0,1,793,793,793.00,793,793,793.00,13,13,13.00,131,103883,108,29,289,true
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,1.0.1,37,62,5,0,2,51,36,10.20,62,36,12.40,3119,1263,623.80,478,29636,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,1.0.1,37,62,5,0,2,51,36,10.20,62,36,12.40,3119,1263,623.80,478,29636,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,1.0.1,42,73,5,0,2,62,47,12.40,73,47,14.60,3119,1263,623.80,478,34894,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,1.0.1,39,68,5,0,2,57,42,11.40,68,42,13.60,3119,1263,623.80,478,32504,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,1.0.1,36,63,6,0,2,51,35,8.50,63,35,10.50,3135,1263,522.50,478,30114,61,19,1,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,1.0.1,37,62,5,0,2,51,36,10.20,62,36,12.40,3119,1263,623.80,478,29636,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,1.0.1,40,69,5,0,2,58,43,11.60,69,43,13.80,3119,1263,623.80,478,32982,51,14,2,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,1.0.1,38,65,5,0,2,54,39,10.80,65,39,13.00,3119,1263,623.80,478,31070,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,1.0.1,43,75,5,0,2,64,49,12.80,75,49,15.00,3119,1263,623.80,478,35850,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,1.0.1,37,62,5,0,2,51,36,10.20,62,36,12.40,3119,1263,623.80,478,29636,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,1.0.1,37,62,5,0,2,51,36,10.20,62,36,12.40,3119,1263,623.80,478,29636,51,14,1,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,1.0.1,40,68,5,0,2,57,42,11.40,68,42,13.60,3119,1263,623.80,478,32504,51,14,2,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,1.0.1,50,59,1,0,1,59,59,59.00,59,59,59.00,5,5,5.00,80,4720,112,43,7,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,1.0.1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,1.0.1,41,72,5,0,2,61,46,12.20,72,46,14.40,3119,1263,623.80,478,34416,51,14,2,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,1.0.1,32,61,6,0,2,47,29,7.83,61,29,10.17,3135,1263,522.50,478,29158,61,19,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,1.0.1,40,69,5,0,2,58,43,11.60,69,43,13.80,3119,1263,623.80,478,32982,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/IsolationLevel.java,1.0.1,62,99,3,0,2,87,71,29.00,99,71,33.00,1399,1263,466.33,217,21483,91,28,11,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java,1.0.1,125,547,18,0,4,388,109,21.56,547,109,30.39,3355,1263,186.39,478,261466,79,27,61,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,1.0.1,209,432,14,0,4,361,156,25.79,432,174,30.86,1670,1263,119.29,429,185328,85,29,48,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,1.0.1,90,219,13,0,5,161,81,12.38,219,81,16.85,3053,1263,234.85,478,104682,24,8,26,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java,1.0.1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/LRSSizeAlgorithm.java,1.0.1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java,1.0.1,40,69,5,0,2,58,43,11.60,69,43,13.80,3119,1263,623.80,478,32982,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java,1.0.1,88,128,6,0,3,118,86,19.67,128,86,21.33,2834,1263,472.33,478,61184,65,22,6,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Nonpolymorphic.java,1.0.1,36,61,5,0,2,50,35,10.00,61,35,12.20,3119,1263,623.80,478,29158,51,14,1,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java,1.0.1,31,60,6,0,2,46,28,7.67,60,28,10.00,3139,1263,523.17,478,28680,61,19,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/OrderColumn.java,1.0.1,41,71,5,0,2,60,45,12.00,71,45,14.20,3119,1263,623.80,478,33938,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java,1.0.1,175,295,11,0,4,249,165,22.64,295,165,26.82,2840,1263,258.18,478,141010,65,22,61,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,1.0.1,75,105,7,0,3,93,58,13.29,105,58,15.00,3023,1263,431.86,478,50190,60,17,8,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ResultSetType.java,1.0.1,50,59,1,0,1,59,59,59.00,59,59,59.00,5,5,5.00,80,4720,112,43,8,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,1.0.1,35,62,6,0,2,50,34,8.33,62,34,10.33,3135,1263,522.50,478,29636,61,19,1,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Unique.java,1.0.1,39,67,5,0,2,56,41,11.20,67,41,13.40,3119,1263,623.80,478,32026,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java,1.0.1,42,74,5,0,2,63,48,12.60,74,48,14.80,3119,1263,623.80,478,35372,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,1.0.1,44,77,5,0,2,66,51,13.20,77,51,15.40,3119,1263,623.80,478,36806,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java,1.0.1,36,61,5,0,2,50,35,10.00,61,35,12.20,3119,1263,623.80,478,29158,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,1.0.1,865,1075,15,0,6,1009,867,67.27,1075,867,71.67,3005,1263,200.33,478,513850,39,14,224,true
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,1.0.1,642,734,6,0,4,718,682,119.67,734,682,122.33,2994,1263,499.00,478,350852,40,10,243,true
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java,1.0.1,42,73,5,0,2,62,47,12.40,73,47,14.60,3119,1263,623.80,478,34894,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,1.0.1,35,60,5,0,2,49,34,9.80,60,34,12.00,3119,1263,623.80,478,28680,51,14,0,false
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,1.0.1,40,70,5,0,2,59,44,11.80,70,44,14.00,3119,1263,623.80,478,33460,51,14,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java,1.0.1,173,274,2,0,2,237,200,118.50,274,200,137.00,143,130,71.50,131,35894,110,30,77,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,1.0.1,1551,5193,37,0,8,3464,1619,93.62,5193,3121,140.35,5358,1263,144.81,486,2523798,35,11,444,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java,1.0.1,1347,1504,2,0,2,1500,1488,750.00,1504,1488,752.00,44,31,22.00,131,197024,70,18,550,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java,1.0.1,265,472,11,0,6,385,234,35.00,472,234,42.91,73,20,6.64,101,47672,68,17,52,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,1.0.1,97,347,7,0,2,232,107,33.14,347,209,49.57,4449,1263,635.57,486,168642,25,9,18,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoClearType.java,1.0.1,48,56,1,0,1,56,56,56.00,56,56,56.00,130,130,130.00,81,4536,111,31,6,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoDetachType.java,1.0.1,56,63,1,0,1,63,63,63.00,63,63,63.00,130,130,130.00,81,5103,111,31,13,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/CallbackMode.java,1.0.1,59,4,1,0,1,2,2,2.00,4,4,4.00,20,20,20.00,80,320,112,32,14,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConnectionRetainMode.java,1.0.1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,1.0.1,37,138,7,0,2,90,38,12.86,138,73,19.71,4490,1263,641.43,486,67068,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,1.0.1,37,135,7,0,2,88,37,12.57,135,71,19.29,4490,1263,641.43,486,65610,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,1.0.1,36,129,7,0,2,84,35,12.00,129,67,18.43,4490,1263,641.43,486,62694,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachStateType.java,1.0.1,51,60,1,0,1,60,60,60.00,60,60,60.00,130,130,130.00,81,4860,111,31,8,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,1.0.1,37,135,7,0,2,88,37,12.57,135,71,19.29,4490,1263,641.43,486,65610,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,1.0.1,36,129,7,0,2,84,35,12.00,129,67,18.43,4490,1263,641.43,486,62694,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,1.0.1,37,134,7,0,2,87,36,12.43,134,69,19.14,4490,1263,641.43,486,65124,38,12,0,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,1.0.1,93,345,6,0,2,228,108,38.00,345,212,57.50,4360,1263,726.67,486,167670,26,9,17,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,1.0.1,296,1141,21,0,4,738,305,35.14,1141,588,54.33,4928,1263,234.67,486,554526,33,11,82,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,1.0.1,58,158,4,0,3,111,75,27.75,158,75,39.50,1333,1263,333.25,416,65728,41,15,7,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,1.0.1,942,5803,24,0,6,3493,1109,145.54,5803,2217,241.79,5086,1263,211.92,486,2820258,49,16,303,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,1.0.1,93,345,6,0,2,228,108,38.00,345,212,57.50,4360,1263,726.67,486,167670,26,9,17,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,1.0.1,62,536,11,0,4,307,137,27.91,536,270,48.73,4865,1263,442.27,486,260496,38,12,9,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,1.0.1,100,149,6,0,4,133,109,22.17,149,109,24.83,1502,1263,250.33,429,63921,61,21,15,false
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,1.0.1,38,137,7,0,2,89,37,12.71,137,71,19.57,4490,1263,641.43,486,66582,38,12,0,false
